Public_ID	Family_ID	Zygosity	Sex	Duplicate	OtherTwin	NRD	nSNPs	Depth	Singletons	TsTv	Discord	Het	HomAlt	NumRelationsIBD0125	PiHat0125	PCAfail	SexCheck	ALSPAC_Pop_Strat_QC	ALSPAC_Relatedness_QC	ALSPAC_Other_QC	PhenoNum	SeqQCPass	PopQCPass	RelQCPass	CotwinQCPass	DuplicateQCPass	Pass
UK10K_ALS5227429	NA	NA	male	NA	NA	0.316	3390904	6.318	6060	2.094	0.2	24.55	12.12	0	NA	NA	NA	NA	NA	NA	22	yes	yes	yes	yes	yes	yes
UK10K_ALS5227431	NA	NA	male	NA	NA	0.37	3380024	6	5672	2.091	0.3	24.14	11.88	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_ALS5227432	NA	NA	male	NA	NA	0.325	3386362	6.136	6381	2.093	0.2	23.26	13.04	0	NA	NA	NA	NA	NA	NA	10	yes	yes	yes	yes	yes	yes
UK10K_ALS5227433	NA	NA	male	NA	NA	0.873	3378253	7.5	6148	2.089	0.6	23.5	12.47	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_ALS5227435	NA	NA	male	NA	NA	0.312	3407100	6.773	8412	2.088	0.2	22.77	12.39	0	NA	NA	NA	NA	NA	NA	23	yes	yes	yes	yes	yes	yes
UK10K_ALS5227436	NA	NA	male	NA	NA	0.575	3397274	6.182	5398	2.09	0.4	23.75	12.11	0	NA	NA	NA	NA	NA	NA	12	yes	yes	yes	yes	yes	yes
UK10K_ALS5227437	NA	NA	male	NA	NA	0.317	3402058	6.636	5684	2.091	0.2	22.29	13.21	0	NA	NA	NA	NA	NA	NA	11	yes	yes	yes	yes	yes	yes
UK10K_ALS5227438	NA	NA	male	NA	NA	0.566	3458524	6	19115	2.094	0.3	24.52	11.99	0	NA	yes	NA	Failed_QC	NA	NA	19	yes	no	yes	yes	yes	no
UK10K_ALS5227439	NA	NA	male	NA	NA	0.255	3406606	7.045	6093	2.091	0.2	22.83	13.17	0	NA	NA	NA	NA	NA	NA	18	yes	yes	yes	yes	yes	yes
UK10K_ALS5227441	NA	NA	male	NA	NA	0.312	3404203	7	5731	2.094	0.2	23.61	12.01	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_ALS5227442	NA	NA	male	NA	NA	0.334	3376912	5.909	4967	2.092	0.2	23.94	12.21	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_ALS5227444	NA	NA	male	NA	NA	0.265	3386438	7	6033	2.09	0.2	23.81	12.85	0	NA	NA	NA	NA	NA	NA	19	yes	yes	yes	yes	yes	yes
UK10K_ALS5227445	NA	NA	male	NA	NA	0.706	3367569	5.727	4932	2.092	0.4	22.61	12.74	0	NA	NA	NA	NA	NA	NA	9	yes	yes	yes	yes	yes	yes
UK10K_ALS5227447	NA	NA	male	NA	NA	0.288	3410305	6.909	5891	2.09	0.2	23.54	12.58	0	NA	NA	NA	NA	NA	NA	13	yes	yes	yes	yes	yes	yes
UK10K_ALS5227448	NA	NA	male	NA	NA	0.242	3399772	7.227	6349	2.091	0.2	23.43	12.71	0	NA	NA	NA	NA	NA	NA	20	yes	yes	yes	yes	yes	yes
UK10K_ALS5227449	NA	NA	male	NA	NA	0.431	3369753	6	4868	2.094	0.3	23.73	12.94	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_ALS5227450	NA	NA	male	NA	NA	0.696	3382291	4.864	4800	2.093	0.5	22.39	11.84	0	NA	NA	NA	NA	NA	NA	5	yes	yes	yes	yes	yes	yes
UK10K_ALS5227451	NA	NA	male	NA	NA	0.27	3396062	7.545	5773	2.092	0.1	23.61	12.51	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5227452	NA	NA	male	NA	NA	0.288	3388227	6.909	5924	2.09	0.3	23.83	12.32	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_ALS5227453	NA	NA	male	NA	NA	0.44	3381957	6.773	6285	2.092	0.2	23.51	12.42	0	NA	NA	NA	NA	NA	NA	27	yes	yes	yes	yes	yes	yes
UK10K_ALS5227454	NA	NA	male	NA	NA	0.261	3383782	6.727	5751	2.092	0.1	24.79	11.77	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5227455	NA	NA	male	NA	NA	0.288	3410150	7.045	6692	2.091	0.1	23.92	12.63	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5227456	NA	NA	male	NA	NA	0.516	3384622	6.727	5731	2.092	0.4	23.1	13.19	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_ALS5227457	NA	NA	male	NA	NA	0.306	3400404	7.182	6121	2.09	0.2	23.08	13.06	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5227458	NA	NA	male	NA	NA	0.342	3366546	5.455	4292	2.094	0.2	22.48	12.73	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5227459	NA	NA	male	NA	NA	0.219	3386761	8	7164	2.093	0.1	23.9	12.78	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5227460	NA	NA	male	NA	NA	0.765	3441025	6.636	17076	2.095	0.5	24.43	11.3	0	NA	yes	NA	Failed_QC	NA	NA	26	yes	no	yes	yes	yes	no
UK10K_ALS5227461	NA	NA	male	NA	NA	0.252	3416054	7.318	6626	2.09	0.2	24.11	12.22	0	NA	NA	NA	NA	NA	NA	22	yes	yes	yes	yes	yes	yes
UK10K_ALS5227462	NA	NA	male	NA	NA	0.227	3398424	7.364	6491	2.091	0.1	25.22	12.11	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5227463	NA	NA	male	NA	NA	0.275	3383006	7.136	6268	2.094	0.2	23.91	12.02	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5227464	NA	NA	female	NA	NA	0.222	3400918	8	7009	2.091	0.2	24.97	11.61	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5227465	NA	NA	female	NA	NA	0.215	3404812	8	6993	2.092	0.1	24.88	12.14	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5227466	NA	NA	female	NA	NA	0.266	3389766	7	6324	2.09	0.1	22.99	12.77	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_TW1537952	UK10K576	Dizygotic	female	NA	NA	0.463	3381420	5	5064	2.089	0.22	23.09	13.3	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537955	UK10K1037	Dizygotic	female	NA	NA	0.666	3388653	4	3403	2.092	0.29	23.67	12.35	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537958	UK10K1074	Dizygotic	female	NA	NA	0.432	3395223	6.864	5282	2.09	0.24	22.78	12.37	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1537959	UK10K1774	Dizygotic	female	NA	NA	0.419	3396938	6	4696	2.087	0.23	23.98	12	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537960	UK10K1140	Dizygotic	female	NA	NA	0.368	3373892	6	5681	2.088	0.21	23.03	12.46	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537961	UK10K835	Dizygotic	female	NA	NA	0.426	3401507	6.773	6895	2.091	0.19	23.31	12.93	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537962	UK10K150	Dizygotic	female	NA	NA	0.344	3387717	7	6252	2.092	0.14	23.72	12.41	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537963	UK10K62	Dizygotic	female	NA	NA	0.461	3392415	6	5724	2.09	0.21	23.54	12.37	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537964	UK10K822	Dizygotic	female	NA	NA	0.504	3388360	5	5292	2.089	0.16	24.49	12.3	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537967	UK10K1079	Dizygotic	female	NA	NA	0.365	3397600	7	5985	2.091	0.18	24.19	12.92	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537970	UK10K195	Dizygotic	female	NA	NA	0.449	3390788	6.5	5192	2.091	0.18	22.32	12.91	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537971	UK10K1022	Dizygotic	female	NA	NA	0.426	3355284	5.864	5088	2.088	0.21	22.56	12.68	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1537973	UK10K1903	Dizygotic	female	NA	NA	0.541	3388811	5	4188	2.09	0.26	24.41	11.97	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537974	UK10K620	Dizygotic	female	NA	NA	0.356	3380406	6	5105	2.086	0.11	24.43	12.48	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537975	UK10K803	Dizygotic	female	NA	NA	1.073	3401043	5.682	5279	2.088	0.44	23.03	12.53	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1537976	UK10K831	Dizygotic	female	NA	NA	0.477	3388009	5	5281	2.09	0.22	24.14	12.37	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1537977	UK10K852	Dizygotic	female	NA	NA	0.51	3386058	5	4287	2.091	0.27	24.46	12.04	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537978	UK10K930	Dizygotic	female	NA	NA	0.521	3381506	5	4571	2.086	0.31	23.89	12.37	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537979	UK10K1122	Dizygotic	female	NA	NA	0.298	3385543	8	6870	2.09	0.1	23.04	12.03	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537980	UK10K869	Dizygotic	female	NA	NA	0.634	3398938	3.909	2994	2.089	0.32	24.38	11.09	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1537981	UK10K618	Dizygotic	female	NA	NA	0.511	3382517	5	3785	2.091	0.27	23.97	11.82	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1537982	UK10K582	Dizygotic	female	NA	NA	0.221	3427550	11.636	8673	2.088	0.14	23.67	13.26	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537983	UK10K519	Dizygotic	female	NA	NA	0.222	3394787	10.727	7887	2.087	0.09	22.62	12.84	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537984	UK10K1778	Dizygotic	female	NA	NA	0.238	3401110	10.318	8165	2.086	0.08	23.67	12.3	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537985	UK10K1047	Dizygotic	female	NA	NA	0.222	3428086	10.727	8264	2.086	0.1	24.73	11.62	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537986	UK10K1239	Monozygotic	female	NA	NA	0.228	3408189	11.318	8396	2.086	0.1	24.43	12.19	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537989	UK10K1674	Monozygotic	female	NA	NA	0.358	3390444	8.227	6301	2.089	0.15	23.86	12.66	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537990	UK10K608	Dizygotic	female	NA	NA	0.287	3401446	8.364	7036	2.087	0.11	23.51	12.3	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1537991	UK10K893	Dizygotic	female	NA	NA	0.224	3401011	12.455	9202	2.09	0.13	25.2	11.94	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537992	UK10K1092	Dizygotic	female	NA	NA	0.658	3407363	4	3245	2.088	0.36	25.37	11.27	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537993	UK10K568	Dizygotic	female	NA	NA	0.441	3383893	6	4763	2.092	0.23	23.3	12.43	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1537994	UK10K431	Monozygotic	female	NA	NA	0.291	3419184	10.227	8442	2.087	0.16	24.73	12.17	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1537995	UK10K483	Dizygotic	female	NA	NA	0.272	3400696	11.682	7829	2.089	0.11	23.77	11.69	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1537996	UK10K850	Dizygotic	female	NA	NA	0.366	3408814	10.227	7897	2.088	0.21	22.66	13.13	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537997	UK10K942	Dizygotic	female	NA	NA	0.233	3395797	10.773	7766	2.087	0.12	23	13.6	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1537998	UK10K848	Dizygotic	female	NA	NA	0.29	3397983	10.636	8245	2.087	0.15	23.9	12.54	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1537999	UK10K64	Dizygotic	female	NA	NA	0.273	3399170	10.818	7007	2.087	0.15	22.45	13	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538000	UK10K594	Dizygotic	female	NA	NA	0.543	3421410	8.227	6986	2.092	0.28	24.47	12.4	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538001	UK10K301	Dizygotic	female	NA	NA	0.372	3393088	8.364	7266	2.088	0.17	24.26	12.52	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538002	UK10K173	Dizygotic	female	NA	NA	0.251	3403087	14.227	9827	2.089	0.59	23.08	12.61	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538003	UK10K824	Monozygotic	female	NA	NA	0.449	3381022	6	5158	2.092	0.22	23.38	12.07	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538004	UK10K502	Monozygotic	female	NA	NA	0.491	3376719	5.364	4246	2.09	0.24	23.41	12.96	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538005	UK10K752	Dizygotic	female	NA	NA	0.511	3399108	6.045	9209	2.091	0.19	22.97	13.14	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538007	UK10K993	Dizygotic	female	NA	NA	0.463	3373410	5.091	4446	2.089	0.25	23.34	11.95	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538008	UK10K720	Dizygotic	female	NA	NA	0.389	3382867	6.545	5614	2.085	0.19	23.75	13.09	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538009	UK10K1164	Dizygotic	female	NA	NA	0.608	3391862	4	3747	2.089	0.23	22.54	12.75	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538010	UK10K728	Dizygotic	female	NA	NA	0.487	3375902	5	4678	2.09	0.21	25.27	11.74	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538011	UK10K766	Dizygotic	female	NA	NA	0.51	3376428	5	4338	2.088	0.29	23.5	12.52	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538012	UK10K564	Dizygotic	female	NA	NA	0.729	3361992	4	3616	2.092	0.36	23.73	12.07	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538013	UK10K1747	Monozygotic	female	NA	NA	0.471	3393320	5	4727	2.091	0.19	22.91	12.89	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_TW1538014	UK10K1891	Monozygotic	female	NA	NA	0.502	3361857	5	4233	2.089	0.21	22.88	12.55	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538015	UK10K786	Dizygotic	female	NA	NA	0.393	3392487	6	5441	2.093	0.19	23.58	12.05	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538016	UK10K639	Monozygotic	female	NA	NA	0.712	3434127	5.182	13829	2.09	0.29	23.22	13.01	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_TW1538017	UK10K1640	Dizygotic	female	NA	NA	0.552	3398060	5.5	4618	2.089	0.31	24.1	12.67	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538018	UK10K1234	Monozygotic	female	NA	NA	0.541	3384957	5	4142	2.09	0.26	24.12	12.54	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538019	UK10K509	Dizygotic	female	NA	NA	0.443	3382863	5.318	4275	2.09	0.23	23.34	12.89	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538020	UK10K1024	Dizygotic	female	NA	NA	0.439	3385332	5.227	4343	2.092	0.19	23.17	13.02	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538021	UK10K111	Monozygotic	female	NA	NA	0.299	3411333	7.909	7393	2.089	0.13	21.43	15.04	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538022	UK10K1178	Monozygotic	female	NA	NA	0.471	3399516	6.045	4541	2.091	0.2	21.56	13.46	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538023	UK10K125	Dizygotic	female	NA	NA	0.389	3384702	5.955	5340	2.089	0.13	22.37	12.92	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538025	UK10K463	Dizygotic	female	NA	NA	0.494	3376768	4.864	2764	2.09	0.28	23.19	12.51	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538026	UK10K55	Dizygotic	female	NA	NA	0.552	3384063	5	3211	2.088	0.23	23.52	11.96	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538027	UK10K637	Dizygotic	female	NA	NA	0.518	3364664	4.909	3106	2.093	0.3	23.75	12.48	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538028	UK10K423	Dizygotic	female	NA	NA	0.846	3388830	4	2911	2.087	0.48	21.87	12.67	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538029	UK10K528	Monozygotic	female	NA	NA	0.464	3403235	6.773	5532	2.089	0.23	23.3	12.6	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538030	UK10K1617	Monozygotic	female	NA	NA	0.374	3423115	7.909	6323	2.087	0.22	23.8	12.13	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538031	UK10K838	Monozygotic	female	NA	NA	0.504	3382235	4.136	2730	2.086	0.19	22.7	13.12	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538032	UK10K1077	Dizygotic	female	NA	NA	0.544	3384251	4	2601	2.091	0.34	23.62	12.36	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538034	UK10K671	Dizygotic	female	NA	NA	0.499	3384692	5.955	5324	2.089	0.23	24.14	11.89	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538035	UK10K887	Monozygotic	female	NA	NA	0.337	3388695	6.955	5930	2.09	0.22	24.61	12.25	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_TW1538036	UK10K453	Dizygotic	female	NA	NA	0.448	3367025	5	4422	2.088	0.22	22.8	12.24	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538037	UK10K81	Dizygotic	female	NA	NA	0.527	3385308	5	4613	2.09	0.27	23.33	12.96	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538038	UK10K1160	Dizygotic	female	NA	NA	0.468	3361950	5.455	4922	2.088	0.29	22.9	12.92	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538039	UK10K1547	Monozygotic	female	NA	NA	0.423	3381985	6	4169	2.091	0.22	23.47	12.42	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538040	UK10K1049	Dizygotic	female	NA	NA	0.457	3403118	6	5295	2.091	0.14	25.16	11.57	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538041	UK10K799	Dizygotic	female	NA	NA	0.317	3377222	7.273	5550	2.086	0.18	22.47	12.72	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538042	UK10K1045	Monozygotic	female	NA	NA	0.441	3388857	5	4320	2.092	0.15	24.83	12.47	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538043	UK10K462	Dizygotic	female	NA	NA	2.271	3374548	5	4310	2.088	1.51	23.83	11.95	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538044	UK10K1141	Dizygotic	female	NA	NA	0.496	3387959	4.909	3827	2.09	0.25	22.49	12.61	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538045	UK10K1873	Monozygotic	female	NA	NA	0.577	3382898	4	3900	2.087	0.25	24.12	11.77	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538046	UK10K1609	Monozygotic	female	NA	NA	1.15	3394374	5	4455	2.089	0.47	24.33	12.06	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_TW1538048	UK10K713	Monozygotic	female	NA	NA	0.596	3376956	3.909	2817	2.091	0.17	24.65	11.51	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_TW1538049	UK10K790	Dizygotic	female	NA	NA	0.495	3370127	6	4722	2.088	0.19	23.63	12.7	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538050	UK10K1228	Monozygotic	female	NA	NA	0.452	3398285	5.591	4923	2.089	0.21	24.2	11.68	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538051	UK10K1695	Dizygotic	female	NA	NA	0.568	3384258	5.273	4334	2.088	0.19	22.27	11.92	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538052	UK10K1899	Monozygotic	female	NA	NA	0.416	3397647	5.136	4582	2.091	0.15	23.64	12.66	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538053	UK10K606	Dizygotic	female	NA	NA	0.517	3378884	4.909	4366	2.089	0.25	25.39	11.87	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538054	UK10K1826	Dizygotic	female	NA	NA	0.518	3404847	5.955	5067	2.087	0.21	23.03	12.64	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538055	UK10K417	Dizygotic	female	NA	NA	0.494	3386578	4.818	4297	2.087	0.3	23.7	12.02	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538056	UK10K714	Dizygotic	female	NA	NA	0.399	3364424	6	4591	2.092	0.17	22.6	12.93	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538060	UK10K1295	Dizygotic	female	NA	NA	0.458	3390372	5.636	4191	2.09	0.19	24.07	12.14	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538061	UK10K1316	Dizygotic	female	NA	NA	1.688	3375667	5.864	5145	2.09	0.95	23.71	12.64	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538062	UK10K142	Dizygotic	female	NA	NA	0.558	3396706	4	3033	2.084	0.26	23.42	12.14	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_TW1538063	UK10K1842	Dizygotic	female	NA	NA	0.922	3409023	4	3215	2.089	0.58	22.14	12.37	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538064	UK10K567	Dizygotic	female	NA	NA	0.524	3367805	4.909	3843	2.094	0.22	22.12	13.64	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538065	UK10K382	Dizygotic	female	NA	NA	2.03	3386718	4.455	3160	2.088	1.04	22.46	13.08	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_TW1538066	UK10K1663	Dizygotic	female	NA	NA	0.555	3389088	4.227	3824	2.089	0.25	23.52	13.05	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538067	UK10K596	Dizygotic	female	NA	NA	0.584	3385023	3.136	2489	2.086	0.26	23.22	13.04	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_TW1538068	UK10K1300	Monozygotic	female	NA	NA	0.483	3364316	4	2680	2.084	0.19	23.21	12.8	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538072	UK10K9	Monozygotic	female	NA	NA	0.598	3377825	4	3333	2.085	0.27	22.16	12.74	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538073	UK10K1315	Dizygotic	female	NA	NA	0.575	3365031	4	3344	2.083	0.25	22.63	12.28	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_TW1538074	UK10K1232	Monozygotic	female	NA	NA	0.4	3377213	6.318	5633	2.091	0.17	24.24	12.07	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_TW1538075	UK10K1667	Dizygotic	female	NA	NA	0.896	3372217	2.955	2145	2.089	0.52	22.29	12.9	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
